,gene_names
9517,TMEM63C
9518,NGB
9519,POMT2
9520,GSTZ1
9521,TMED8
9522,VIPAS39
9523,AHSA1
9524,ISM2
9525,SPTLC2
9526,ALKBH1
9527,SLIRP
9528,SNW1
9529,NRXN3
9530,DIO2
9531,CEP128
9532,TSHR
9533,GTF2A1
9534,STON2
9535,SEL1L
9536,FLRT2
9537,GALC
9538,GPR65
9539,KCNK10
9540,PTPN21
9541,ZC3H14
9542,EML5
9543,TTC8
9544,FOXN3
9545,EFCAB11
9546,TDP1
9547,KCNK13
9548,PSMC1
9549,NRDE2
9550,CALM1
9551,TTC7B
9552,DGLUCY
9553,GPR68
9554,CCDC88C
9555,PPP4R3A
9556,CATSPERB
9557,TC2N
9558,FBLN5
9559,TRIP11
9560,ATXN3
9561,NDUFB1
9562,CPSF2
9563,SLC24A4
9564,LGMN
9565,GOLGA5
9566,CHGA
9567,ITPK1
9568,MOAP1
9569,GON7
9570,UBR7
9571,BTBD7
9572,PRIMA1
9573,ASB2
9574,OTUB2
9575,DDX24
9576,IFI27L1
9577,IFI27
9578,IFI27L2
9579,PPP4R4
9580,SERPINA6
9581,SERPINA1
9582,SERPINA9
9583,SERPINA4
9584,SERPINA5
9585,SERPINA3
9586,DICER1
9587,CLMN
9588,SYNE3
9589,GLRX5
9590,TCL1A
9591,C14orf132
9592,BDKRB2
9593,BDKRB1
9594,ATG2B
9595,GSKIP
9596,AK7
9597,PAPOLA
9598,VRK1
9599,BCL11B
9600,SETD3
9601,CCNK
9602,CCDC85C
9603,HHIPL1
9604,EML1
9605,EVL
9606,DEGS2
9607,YY1
9608,SLC25A29
9609,WARS1
9610,WDR25
9611,BEGAIN
9612,DLK1
9613,DIO3
9614,PPP2R5C
9615,DYNC1H1
9616,HSP90AA1
9617,WDR20
9618,MOK
9619,ZNF839
9620,CINP
9621,TECPR2
9622,ANKRD9
9623,RCOR1
9624,TRAF3
9625,AMN
9626,CDC42BPB
9627,EXOC3L4
9628,TNFAIP2
9629,EIF5
9630,MARK3
9631,CKB
9632,TRMT61A
9633,BAG5
9634,KLC1
9635,COA8
9636,XRCC3
9637,ZFYVE21
9638,PPP1R13B
9639,ASPG
9640,KIF26A
9641,TMEM179
9642,INF2
9643,ADSS1
9644,SIVA1
9645,AKT1
9646,ZBTB42
9647,CEP170B
9648,PLD4
9649,AHNAK2
9650,CLBA1
9651,CDCA4
9652,GPR132
9653,JAG2
9654,NUDT14
9655,BRF1
9656,BTBD6
9657,PACS2
9658,MTA1
9659,CRIP2
9660,CRIP1
9661,TEDC1
9662,TMEM121
9663,IGHA2
9664,IGHE
9665,IGHA1
9666,IGHG1
9667,IGHG3
9668,IGHD
9669,IGHM
9670,FAM30A
9671,NIPA1
9672,NIPA2
9673,CYFIP1
9674,TUBGCP5
9675,NDN
9676,SNRPN
9677,UBE3A
9678,ATP10A
9679,GABRB3
9680,OCA2
9681,HERC2
9682,APBA2
9683,NSMCE3
9684,TJP1
9685,CHRFAM7A
9686,ARHGAP11B
9687,FAN1
9688,MTMR10
9689,KLF13
9690,OTUD7A
9691,CHRNA7
9692,ARHGAP11A
9693,SCG5
9694,GREM1
9695,FMN1
9696,RYR3
9697,AVEN
9698,EMC7
9699,PGBD4
9700,KATNBL1
9701,EMC4
9702,SLC12A6
9703,NOP10
9704,LPCAT4
9705,GOLGA8B
9706,ACTC1
9707,AQR
9708,ZNF770
9709,DPH6
9710,MEIS2
9711,SPRED1
9712,FAM98B
9713,RASGRP1
9714,LINC02694
9715,THBS1
9716,GPR176
9717,EIF2AK4
9718,BMF
9719,BUB1B
9720,PAK6
9721,PLCB2
9722,INAFM2
9723,CCDC9B
9724,PHGR1
9725,DISP2
9726,KNSTRN
9727,IVD
9728,BAHD1
9729,CHST14
9730,CCDC32
9731,RPUSD2
9732,KNL1
9733,RAD51
9734,RMDN3
9735,GCHFR
9736,C15orf62
9737,ZFYVE19
9738,PPP1R14D
9739,SPINT1
9740,RHOV
9741,VPS18
9742,DLL4
9743,CHAC1
9744,INO80
9745,CHP1
9746,OIP5
9747,NUSAP1
9748,NDUFAF1
9749,RTF1
9750,ITPKA
9751,LTK
9752,RPAP1
9753,TYRO3
9754,MGA
9755,MAPKBP1
9756,PLA2G4B
9757,SPTBN5
9758,EHD4
9759,PLA2G4D
9760,PLA2G4F
9761,VPS39
9762,TMEM87A
9763,GANC
9764,CAPN3
9765,ZNF106
9766,SNAP23
9767,LRRC57
9768,HAUS2
9769,STARD9
9770,CDAN1
9771,TTBK2
9772,TMEM62
9773,CCNDBP1
9774,LCMT2
9775,ADAL
9776,ZSCAN29
9777,TUBGCP4
9778,TP53BP1
9779,MAP1A
9780,PPIP5K1
9781,CATSPER2
9782,PDIA3
9783,ELL3
9784,SERF2
9785,MFAP1
9786,WDR76
9787,FRMD5
9788,CTDSPL2
9789,EIF3J
9790,SPG11
9791,PATL2
9792,B2M
9793,SORD
9794,DUOX2
9795,DUOXA2
9796,DUOXA1
9797,SHF
9798,SLC28A2
9799,GATM
9800,SPATA5L1
9801,C15orf48
9802,SLC30A4
9803,BLOC1S6
9804,SQOR
9805,SEMA6D
9806,MYEF2
9807,DUT
9808,FBN1
9809,CEP152
9810,EID1
9811,SECISBP2L
9812,COPS2
9813,GALK2
9814,FAM227B
9815,FGF7
9816,DTWD1
9817,ATP8B4
9818,SLC27A2
9819,HDC
9820,GABPB1
9821,USP8
9822,TRPM7
9823,SPPL2A
9824,AP4E1
9825,TNFAIP8L3
9826,GLDN
9827,DMXL2
9828,SCG3
9829,LYSMD2
9830,TMOD2
9831,TMOD3
9832,LEO1
9833,MAPK6
9834,BCL2L10
9835,GNB5
9836,MYO5C
9837,MYO5A
9838,ARPP19
9839,WDR72
9840,RSL24D1
9841,RAB27A
9842,PIGBOS1
9843,PIGB
9844,CCPG1
9845,DNAAF4
9846,PYGO1
9847,NEDD4
9848,RFX7
9849,TEX9
9850,MNS1
9851,ZNF280D
9852,TCF12
9853,CGNL1
9854,MYZAP
9855,ALDH1A2
9856,AQP9
9857,LIPC
9858,ADAM10
9859,MINDY2
9860,RNF111
9861,SLTM
9862,CCNB2
9863,MYO1E
9864,FAM81A
9865,GCNT3
9866,GTF2A2
9867,BNIP2
9868,ANXA2
9869,ICE2
9870,RORA
9871,VPS13C
9872,C2CD4A
9873,C2CD4B
9874,TLN2
9875,TPM1
9876,LACTB
9877,RAB8B
9878,APH1B
9879,CA12
9880,USP3
9881,FBXL22
9882,HERC1
9883,DAPK2
9884,CIAO2A
9885,SNX1
9886,SNX22
9887,PPIB
9888,CSNK1G1
9889,PCLAF
9890,TRIP4
9891,ZNF609
9892,OAZ2
9893,RBPMS2
9894,PIF1
9895,PLEKHO2
9896,ANKDD1A
9897,SPG21
9898,MTFMT
9899,SLC51B
9900,RASL12
9901,UBAP1L
9902,PDCD7
9903,CLPX
9904,CILP
9905,PARP16
9906,IGDCC4
9907,DPP8
9908,HACD3
9909,INTS14
9910,DENND4A
9911,RAB11A
9912,DIS3L
9913,TIPIN
9914,MAP2K1
9915,SNAPC5
9916,ZWILCH
9917,SMAD6
9918,SMAD3
9919,AAGAB
9920,IQCH
9921,C15orf61
9922,MAP2K5
9923,SKOR1
9924,PIAS1
9925,CALML4
9926,CLN6
9927,FEM1B
9928,ITGA11
9929,CORO2B
9930,ANP32A
9931,GLCE
9932,PAQR5
9933,KIF23
9934,TLE3
9935,UACA
9936,LRRC49
9937,THAP10
9938,THSD4
9939,NR2E3
9940,MYO9A
9941,SENP8
9942,GRAMD2A
9943,PKM
9944,PARP6
9945,CELF6
9946,HEXA
9947,ARIH1
9948,BBS4
9949,ADPGK
9950,NEO1
9951,NPTN
9952,CD276
9953,INSYN1
9954,LOXL1
9955,STOML1
9956,PML
9957,ISLR2
9958,ISLR
9959,STRA6
9960,SEMA7A
9961,UBL7
9962,ARID3B
9963,CLK3
9964,EDC3
9965,CSK
9966,SCAMP2
9967,MPI
9968,FAM219B
9969,RPP25
9970,SCAMP5
9971,PPCDC
9972,C15orf39
9973,COMMD4
9974,NEIL1
9975,SIN3A
9976,PTPN9
9977,SNUPN
9978,IMP3
9979,SNX33
9980,CSPG4
9981,ODF3L1
9982,UBE2Q2
9983,FBXO22
9984,ETFA
9985,ISL2
9986,SCAPER
9987,RCN2
9988,PSTPIP1
9989,TSPAN3
9990,PEAK1
9991,HMG20A
9992,LINGO1
9993,TBC1D2B
9994,SH2D7
9995,CIB2
9996,IDH3A
9997,DNAJA4
9998,CRABP1
9999,IREB2
10000,HYKK
10001,PSMA4
10002,CHRNA5
10003,CHRNA3
10004,CHRNB4
10005,ADAMTS7
10006,MORF4L1
10007,CTSH
10008,RASGRF1
10009,TMED3
10010,MINAR1
10011,MTHFS
10012,ST20
10013,BCL2A1
10014,FAH
10015,ARNT2
10016,ABHD17C
10017,CEMIP
10018,MESD
10019,TLNRD1
10020,IL16
10021,STARD5
10022,MEX3B
10023,EFL1
10024,SAXO2
10025,CPEB1
10026,AP3B2
10027,WHAMM
10028,HOMER2
10029,RAMAC
10030,C15orf40
10031,BTBD1
10032,TM6SF1
10033,HDGFL3
10034,ADAMTSL3
10035,ZSCAN2
10036,WDR73
10037,NMB
10038,SEC11A
10039,ZNF592
10040,ALPK3
10041,SLC28A1
10042,PDE8A
10043,AKAP13
10044,KLHL25
10045,NTRK3
10046,DET1
10047,AEN
10048,ISG20
10049,ACAN
10050,HAPLN3
10051,MFGE8
10052,ABHD2
10053,FANCI
10054,POLG
10055,RHCG
10056,TICRR
10057,KIF7
10058,PLIN1
10059,PEX11A
10060,MESP1
10061,ANPEP
10062,AP3S2
10063,ARPIN
10064,ZNF710
10065,IDH2
10066,SEMA4B
10067,CIB1
10068,GDPGP1
10069,NGRN
10070,ZNF774
10071,IQGAP1
10072,CRTC3
10073,BLM
10074,FURIN
10075,FES
10076,MAN2A2
10077,HDDC3
10078,UNC45A
10079,RCCD1
10080,PRC1
10081,VPS33B
10082,SV2B
10083,SLCO3A1
10084,FAM174B
10085,CHD2
10086,RGMA
10087,MCTP2
10088,NR2F2
10089,ARRDC4
10090,IGF1R
10091,SYNM
10092,TTC23
10093,LRRC28
10094,MEF2A
10095,LYSMD4
10096,ADAMTS17
10097,LINS1
10098,ASB7
10099,ALDH1A3
10100,LRRK1
10101,CHSY1
10102,SELENOS
10103,SNRPA1
10104,PCSK6
10105,TM2D3
10106,TARS3
10107,POLR3K
10108,SNRNP25
10109,RHBDF1
10110,MPG
10111,NPRL3
10112,HBA2
10113,LUC7L
10114,FAM234A
10115,RGS11
10116,ARHGDIG
10117,PDIA2
10118,AXIN1
10119,PGAP6
10120,NME4
10121,RAB11FIP3
10122,CAPN15
10123,PIGQ
10124,RAB40C
10125,WFIKKN1
10126,METTL26
10127,MCRIP2
10128,WDR90
10129,RHOT2
10130,RHBDL1
10131,STUB1
10132,JMJD8
10133,WDR24
10134,FBXL16
10135,METRN
10136,ANTKMT
10137,CCDC78
10138,HAGHL
10139,CIAO3
10140,MSLN
10141,RPUSD1
10142,CHTF18
10143,GNG13
10144,LMF1
10145,SOX8
10146,SSTR5
10147,CACNA1H
10148,TPSG1
10149,TPSD1
10150,UBE2I
10151,BAIAP3
10152,TSR3
10153,GNPTG
10154,CCDC154
10155,CLCN7
10156,TELO2
10157,IFT140
10158,TMEM204
10159,CRAMP1
10160,JPT2
10161,MAPK8IP3
10162,NME3
10163,EME2
10164,SPSB3
10165,NUBP2
10166,IGFALS
10167,HAGH
10168,FAHD1
10169,MSRB1
10170,NDUFB10
10171,TBL3
10172,NOXO1
10173,GFER
10174,SYNGR3
10175,ZNF598
10176,NPW
10177,NTHL1
10178,TSC2
10179,PKD1
10180,RAB26
10181,TRAF7
10182,MLST8
10183,BRICD5
10184,PGP
10185,E4F1
10186,DNASE1L2
10187,ECI1
10188,RNPS1
10189,ABCA3
10190,CCNF
10191,TEDC2
10192,TBC1D24
10193,ATP6V0C
10194,AMDHD2
10195,PDPK1
10196,KCTD5
10197,SRRM2
10198,PRSS33
10199,PRSS21
10200,ZG16B
10201,PRSS22
10202,FLYWCH2
10203,KREMEN2
10204,PKMYT1
10205,PAQR4
10206,CLDN9
10207,TNFRSF12A
10208,HCFC1R1
10209,THOC6
10210,BICDL2
10211,MMP25
10212,IL32
10213,ZNF205
10214,ZNF213
10215,ZNF200
10216,MEFV
10217,ZNF263
10218,TIGD7
10219,ZNF75A
10220,ZSCAN32
10221,ZNF174
10222,ZNF597
10223,NAA60
10224,CLUAP1
10225,NLRC3
10226,SLX4
10227,DNASE1
10228,TRAP1
10229,CREBBP
10230,ADCY9
10231,TFAP4
10232,GLIS2
10233,PAM16
10234,CORO7
10235,VASN
10236,DNAJA3
10237,NMRAL1
10238,HMOX2
10239,CDIP1
10240,UBALD1
10241,MGRN1
10242,NUDT16L1
10243,ANKS3
10244,ZNF500
10245,SMIM22
10246,ROGDI
10247,GLYR1
10248,UBN1
10249,PPL
10250,NAGPA
10251,ALG1
10252,C16orf89
10253,EEF2KMT
10254,RBFOX1
10255,METTL22
10256,ABAT
10257,TMEM186
10258,PMM2
10259,CARHSP1
10260,USP7
10261,ATF7IP2
10262,EMP2
10263,NUBP1
10264,TVP23A
10265,CIITA
10266,DEXI
10267,CLEC16A
10268,RMI2
10269,SOCS1
10270,LITAF
10271,SNN
10272,TXNDC11
10273,ZC3H7A
10274,RSL1D1
10275,GSPT1
10276,TNFRSF17
10277,SNX29
10278,CPPED1
10279,SHISA9
10280,ERCC4
10281,MRTFB
10282,PARN
10283,BFAR
10284,PLA2G10
10285,NOMO1
10286,NTAN1
10287,MPV17L
10288,BMERB1
10289,MARF1
10290,NDE1
10291,MYH11
10292,ABCC1
10293,XYLT1
10294,ARL6IP1
10295,SMG1
10296,TMC7
10297,COQ7
10298,ITPRIPL2
10299,SYT17
10300,TMC5
10301,GDE1
10302,CCP110
10303,VPS35L
10304,KNOP1
10305,IQCK
10306,GPRC5B
10307,GP2
10308,ACSM5
10309,ACSM3
10310,THUMPD1
10311,ERI2
10312,REXO5
10313,DCUN1D3
10314,LYRM1
10315,ANKS4B
10316,CRYM
10317,METTL9
10318,IGSF6
10319,UQCRC2
10320,MOSMO
10321,EEF2K
10322,POLR3E
10323,CDR2
10324,HS3ST2
10325,USP31
10326,SCNN1G
10327,SCNN1B
10328,COG7
10329,GGA2
10330,EARS2
10331,UBFD1
10332,NDUFAB1
10333,PALB2
10334,DCTN5
10335,PLK1
10336,CHP2
10337,PRKCB
10338,RBBP6
10339,TNRC6A
10340,ARHGAP17
10341,LCMT1
10342,AQP8
10343,ZKSCAN2
10344,KDM8
10345,NSMCE1
10346,IL4R
10347,IL21R
10348,GTF3C1
10349,XPO6
10350,SBK1
10351,CLN3
10352,APOBR
10353,NUPR1
10354,SGF29
10355,SULT1A2
10356,SULT1A1
10357,ATXN2L
10358,TUFM
10359,SH2B1
10360,ATP2A1
10361,RABEP2
10362,CD19
10363,NFATC2IP
10364,SPNS1
10365,LAT
10366,SPN
10367,QPRT
10368,C16orf54
10369,ZG16
10370,KIF22
10371,MAZ
10372,PRRT2
10373,PAGR1
10374,MVP
10375,CDIPT
10376,SEZ6L2
10377,ASPHD1
10378,KCTD13
10379,TMEM219
10380,TAOK2
10381,HIRIP3
10382,INO80E
10383,DOC2A
10384,PPP4C
10385,TBX6
10386,YPEL3
10387,GDPD3
10388,MAPK3
10389,CORO1A
10390,CD2BP2
10391,TBC1D10B
10392,ZNF48
10393,SEPTIN1
10394,ZNF771
10395,DCTPP1
10396,SEPHS2
10397,ITGAL
10398,ZNF768
10399,ZNF747
10400,ZNF764
10401,ZNF688
10402,ZNF785
10403,ZNF689
10404,PRR14
10405,FBRS
10406,SRCAP
10407,TMEM265
10408,PHKG2
10409,RNF40
10410,ZNF629
10411,BCL7C
10412,FBXL19
10413,ORAI3
10414,SETD1A
10415,HSD3B7
10416,STX1B
10417,STX4
10418,ZNF668
10419,ZNF646
10420,PRSS53
10421,VKORC1
10422,BCKDK
10423,KAT8
10424,PRSS8
10425,PRSS36
10426,FUS
10427,PYCARD
10428,TRIM72
10429,ITGAM
10430,ITGAX
10431,ITGAD
10432,ARMC5
10433,TGFB1I1
10434,ZNF267
10435,SHCBP1
10436,ORC6
10437,C16orf87
10438,GPT2
10439,DNAJA2
10440,NETO2
10441,ITFG1
10442,PHKB
10443,LONP2
10444,SIAH1
10445,N4BP1
10446,CBLN1
10447,ZNF423
10448,CNEP1R1
10449,HEATR3
10450,TENT4B
10451,ADCY7
10452,BRD7
10453,NKD1
10454,SNX20
10455,NOD2
10456,CYLD
10457,SALL1
10458,TOX3
10459,CHD9
10460,RBL2
10461,AKTIP
10462,RPGRIP1L
10463,FTO
10464,IRX3
10465,IRX5
10466,MMP2
10467,LPCAT2
10468,CES1
10469,GNAO1
10470,AMFR
10471,NUDT21
10472,OGFOD1
10473,BBS2
10474,MT3
10475,MT2A
10476,MT1E
10477,MT1M
10478,MT1A
10479,MT1F
10480,MT1G
10481,MT1H
10482,MT1X
10483,NUP93
10484,SLC12A3
10485,HERPUD1
10486,CETP
10487,NLRC5
10488,CPNE2
10489,PSME3IP1
10490,RSPRY1
10491,ARL2BP
10492,PLLP
10493,CCL22
10494,CX3CL1
10495,CCL17
10496,CIAPIN1
10497,COQ9
10498,POLR2C
10499,DOK4
10500,CCDC102A
10501,ADGRG5
10502,ADGRG1
10503,ADGRG3
10504,KATNB1
10505,KIFC3
10506,ZNF319
10507,USB1
10508,MMP15
10509,CFAP20
10510,CSNK2A2
10511,CCDC113
10512,GINS3
10513,NDRG4
10514,SETD6
10515,CNOT1
10516,SLC38A7
10517,GOT2
10518,CDH11
10519,CDH5
10520,BEAN1
10521,TK2
10522,CKLF
10523,CMTM1
10524,CMTM3
10525,CMTM4
10526,DYNC1LI2
10527,NAE1
10528,CA7
10529,PDP2
10530,CDH16
10531,RRAD
10532,CIAO2B
10533,CES2
10534,CES3
10535,CES4A
10536,CBFB
10537,B3GNT9
10538,TRADD
10539,FBXL8
10540,HSF4
10541,NOL3
10542,EXOC3L1
10543,E2F4
10544,ELMO3
10545,TMEM208
10546,FHOD1
10547,SLC9A5
10548,LRRC36
10549,TPPP3
10550,ZDHHC1
10551,HSD11B2
10552,ATP6V0D1
10553,RIPOR1
10554,CTCF
10555,CARMIL2
10556,ACD
10557,PARD6A
10558,ENKD1
10559,C16orf86
10560,GFOD2
10561,RANBP10
10562,CENPT
10563,THAP11
10564,NUTF2
10565,EDC4
10566,NRN1L
10567,PSKH1
10568,CTRL
10569,PSMB10
10570,LCAT
10571,SLC12A4
10572,DPEP2
10573,DUS2
10574,DDX28
10575,NFATC3
10576,ESRP2
10577,PLA2G15
10578,SLC7A6
10579,SLC7A6OS
10580,PRMT7
10581,SMPD3
10582,ZFP90
10583,CDH3
10584,CDH1
10585,TANGO6
10586,HAS3
10587,CHTF8
10588,DERPC
10589,UTP4
10590,SNTB2
10591,VPS4A
10592,COG8
10593,NIP7
10594,TMED6
10595,TERF2
10596,CYB5B
10597,NFAT5
10598,NQO1
10599,NOB1
10600,WWP2
10601,PDPR
10602,EXOSC6
10603,AARS1
10604,DDX19B
10605,DDX19A
10606,ST3GAL2
10607,FCSK
10608,COG4
10609,SF3B3
10610,IL34
10611,MTSS2
10612,VAC14
10613,CMTR2
10614,CALB2
10615,ZNF23
10616,ZNF19
10617,CHST4
10618,MARVELD3
10619,PHLPP2
10620,AP1G1
10621,ATXN1L
10622,ZNF821
10623,PKD1L3
10624,DHODH
10625,TXNL4B
10626,DHX38
10627,PMFBP1
10628,ZFHX3
10629,PSMD7
10630,NPIPB15
10631,GLG1
10632,RFWD3
10633,MLKL
10634,FA2H
10635,WDR59
10636,ZNRF1
10637,LDHD
10638,ZFP1
10639,BCAR1
10640,CFDP1
10641,TMEM170A
10642,CHST6
10643,CHST5
10644,TMEM231
10645,ADAT1
10646,KARS1
10647,TERF2IP
10648,MON1B
10649,ADAMTS18
10650,NUDT7
10651,VAT1L
10652,WWOX
10653,MAF
10654,CDYL2
10655,CMC2
10656,CENPN
10657,ATMIN
10658,C16orf46
10659,BCO1
10660,GAN
10661,CMIP
10662,PLCG2
10663,SDR42E1
10664,HSD17B2
10665,MPHOSPH6
10666,CDH13
10667,HSBP1
10668,MLYCD
10669,OSGIN1
10670,MBTPS1
10671,HSDL1
10672,TAF1C
10673,WFDC1
10674,ATP2C2
10675,MEAK7
10676,COTL1
10677,KLHL36
10678,USP10
10679,CRISPLD2
10680,ZDHHC7
10681,KIAA0513
10682,GSE1
10683,GINS2
10684,C16orf74
10685,EMC8
10686,COX4I1
10687,IRF8
10688,FOXF1
10689,MTHFSD
10690,FOXC2
10691,FOXL1
10692,C16orf95
10693,FBXO31
10694,MAP1LC3B
10695,ZCCHC14
10696,JPH3
10697,KLHDC4
10698,SLC7A5
10699,BANP
10700,ZNF469
10701,ZC3H18
10702,IL17C
10703,CYBA
10704,MVD
10705,SNAI3
10706,RNF166
10707,CTU2
10708,PIEZO1
10709,CDT1
10710,APRT
10711,GALNS
10712,TRAPPC2L
10713,CBFA2T3
10714,ACSF3
10715,SLC22A31
10716,ZNF778
10717,ANKRD11
10718,SPG7
10719,CPNE7
10720,DPEP1
10721,CHMP1A
10722,SPATA33
10723,SPATA2L
10724,VPS9D1
10725,ZNF276
10726,FANCA
10727,SPIRE2
10728,TCF25
10729,MC1R
10730,DEF8
10731,DBNDD1
10732,GAS8
10733,DOC2B
10734,RPH3AL
10735,C17orf97
10736,RFLNB
10737,VPS53
10738,TLCD3A
10739,GEMIN4
10740,GLOD4
10741,MRM3
10742,NXN
10743,TIMM22
10744,ABR
10745,YWHAE
10746,CRK
10747,MYO1C
10748,INPP5K
10749,PITPNA
10750,SLC43A2
10751,SCARF1
10752,RILP
10753,PRPF8
10754,TLCD2
10755,WDR81
10756,SERPINF2
10757,SERPINF1
10758,SMYD4
10759,RPA1
10760,RTN4RL1
10761,DPH1
10762,HIC1
10763,SMG6
10764,SRR
10765,TSR1
10766,SGSM2
10767,METTL16
10768,PAFAH1B1
10769,CLUH
10770,ASPA
10771,TRPV3
10772,TRPV1
10773,SHPK
10774,CTNS
10775,TAX1BP3
10776,EMC6
10777,P2RX5
10778,HASPIN
10779,NCBP3
10780,CAMKK1
10781,P2RX1
10782,ATP2A3
10783,ZZEF1
10784,CYB5D2
10785,ANKFY1
10786,UBE2G1
10787,SPNS3
10788,SPNS2
10789,MYBBP1A
10790,GGT6
10791,SMTNL2
10792,PELP1
10793,ARRB2
10794,MED11
10795,CXCL16
10796,ZMYND15
10797,TM4SF5
10798,VMO1
10799,PSMB6
10800,PLD2
10801,MINK1
10802,C17orf107
10803,SLC25A11
10804,RNF167
10805,PFN1
10806,ENO3
10807,SPAG7
10808,CAMTA2
10809,INCA1
10810,KIF1C
10811,SLC52A1
10812,ZFP3
10813,ZNF232
10814,ZNF594
10815,SCIMP
10816,RABEP1
10817,NUP88
10818,RPAIN
10819,C1QBP
10820,DHX33
10821,DERL2
10822,MIS12
10823,NLRP1
10824,WSCD1
10825,PIMREG
10826,PITPNM3
10827,KIAA0753
10828,TXNDC17
10829,MED31
10830,C17orf100
10831,XAF1
10832,RNASEK
10833,C17orf49
10834,BCL6B
10835,SLC16A13
10836,SLC16A11
10837,CLEC10A
10838,ASGR2
10839,ASGR1
10840,DLG4
10841,ACADVL
10842,DVL2
10843,PHF23
10844,GABARAP
10845,CTDNEP1
10846,ELP5
10847,CLDN7
10848,SLC2A4
10849,YBX2
10850,GPS2
10851,NEURL4
10852,ACAP1
10853,KCTD11
10854,TNK1
10855,PLSCR3
10856,TMEM256
10857,NLGN2
10858,TMEM102
10859,FGF11
10860,CHRNB1
10861,ZBTB4
10862,POLR2A
10863,TNFSF12
10864,TNFSF13
10865,SENP3
10866,EIF4A1
10867,CD68
10868,MPDU1
10869,FXR2
10870,SAT2
10871,ATP1B2
10872,TP53
10873,WRAP53
10874,EFNB3
10875,KDM6B
10876,TMEM88
10877,NAA38
10878,CYB5D1
10879,CHD3
10880,RNF227
10881,KCNAB3
10882,TRAPPC1
10883,CNTROB
10884,ALOX15B
10885,PER1
10886,VAMP2
10887,TMEM107
10888,BORCS6
10889,AURKB
10890,CTC1
10891,PFAS
10892,SLC25A35
10893,RANGRF
10894,ARHGEF15
10895,KRBA2
10896,NDEL1
10897,MYH10
10898,MFSD6L
10899,PIK3R6
10900,PIK3R5
10901,NTN1
10902,STX8
10903,USP43
10904,GLP2R
10905,MYH3
10906,SCO1
10907,ADPRM
10908,TMEM220
10909,TMEM238L
10910,PIRT
10911,SHISA6
10912,ZNF18
10913,MAP2K4
10914,MYOCD
10915,ARHGAP44
10916,ELAC2
10917,COX10
10918,HS3ST3B1
10919,PMP22
10920,CDRT4
10921,TVP23C
10922,TRIM16
10923,ZNF286A
10924,ADORA2B
10925,ZSWIM7
10926,TTC19
10927,NCOR1
10928,PIGL
10929,CENPV
10930,UBB
10931,TRPV2
10932,LRRC75A
10933,ZNF287
10934,ZNF624
10935,TNFRSF13B
10936,MPRIP
10937,PLD6
10938,FLCN
10939,COPS3
10940,NT5M
10941,MED9
10942,RASD1
10943,PEMT
10944,RAI1
10945,SREBF1
10946,TOM1L2
10947,ATPAF2
10948,GID4
10949,DRG2
10950,ALKBH5
10951,LLGL1
10952,FLII
10953,MIEF2
10954,TOP3A
10955,SMCR8
10956,SHMT1
10957,LGALS9C
10958,PRPSAP2
10959,FAM83G
10960,EPN2
10961,B9D1
10962,MAPK7
10963,MFAP4
10964,RNF112
10965,SLC47A1
10966,ALDH3A2
10967,ALDH3A1
10968,ULK2
10969,AKAP10
10970,SPECC1
10971,USP22
10972,DHRS7B
10973,TMEM11
10974,NATD1
10975,MAP2K3
10976,LINC02693
10977,WSB1
10978,KSR1
10979,LGALS9
10980,NOS2
10981,LYRM9
10982,NLK
10983,TMEM97
10984,IFT20
10985,TNFAIP1
10986,POLDIP2
10987,TMEM199
10988,SARM1
10989,VTN
10990,SLC46A1
10991,SLC13A2
10992,UNC119
10993,PIGS
10994,ALDOC
10995,SPAG5
10996,SDF2
10997,SUPT6H
10998,PROCA1
10999,RAB34
11000,TLCD1
11001,NEK8
11002,TRAF4
11003,FAM222B
11004,ERAL1
11005,FLOT2
11006,DHRS13
11007,PHF12
11008,PIPOX
11009,MYO18A
11010,NUFIP2
11011,TAOK1
11012,ABHD15
11013,TP53I13
11014,GIT1
11015,ANKRD13B
11016,SSH2
11017,SLC6A4
11018,BLMH
11019,TMIGD1
11020,CPD
11021,GOSR1
11022,CRLF3
11023,ATAD5
11024,TEFM
11025,ADAP2
11026,RNF135
11027,NF1
11028,EVI2B
11029,EVI2A
11030,RAB11FIP4
11031,COPRS
11032,UTP6
11033,SUZ12
11034,LRRC37B
11035,RHOT1
11036,RHBDL3
11037,C17orf75
11038,ZNF207
11039,PSMD11
11040,CDK5R1
11041,MYO1D
11042,TMEM98
11043,SPACA3
11044,ASIC2
11045,CCL2
11046,CCL11
11047,CCL8
11048,CCL13
11049,CCT6B
11050,ZNF830
11051,LIG3
11052,RFFL
11053,RAD51D
11054,NLE1
11055,SLFN5
11056,SLFN11
11057,SLFN12
11058,SLFN13
11059,SLFN12L
11060,PEX12
11061,AP2B1
11062,RASL10B
11063,GAS2L2
11064,MMP28
11065,TAF15
11066,CCL5
11067,RDM1
11068,CCL14
11069,CCL15
11070,CCL23
11071,CCL18
11072,CCL3
11073,CCL4
11074,CCL3L3
11075,CCL4L2
11076,MYO19
11077,PIGW
11078,GGNBP2
11079,DHRS11
11080,MRM1
11081,AATF
11082,ACACA
11083,C17orf78
11084,TADA2A
11085,DUSP14
11086,SYNRG
11087,DDX52
11088,HNF1B
11089,SOCS7
11090,ARHGAP23
11091,SRCIN1
11092,EPOP
11093,MLLT6
